id,no_of_bed,no_of_bath,neighbourhoodID,room_type_ID,price,number_of_reviews,rating,licenseID,calendar.count_demand
46309126,1,1,14,2,30,6,4,4,249
46335810,2,1,13,1,95,128,4.85,2,200
45495821,1,1,14,2,55,3,5,4,0
46340428,2,2,9,1,169,118,4.86,2,197
46372111,2,1.5,13,1,200,20,4.95,2,143
46374926,2,1,10,1,120,25,4.48,2,277
46402506,2,2,2,1,185,9,4.78,4,29
46413421,4,2,8,1,170,15,5,2,324
46413783,1,1,10,1,54,76,4.36,2,346
46449044,2,2,2,1,140,98,4.66,2,243
46453859,1,1,2,1,136,131,4.93,2,307
46476146,2,1,2,1,104,90,4.8,2,320
46513913,13,5.5,17,1,503,112,4.79,2,59
46545911,1,1,22,1,160,0,0,4,282
46549009,2,1,15,1,148,26,4.69,2,275
45715295,2,1,14,1,101,1,0,4,0
46585029,2,2,11,1,131,15,4.93,4,277
46585566,3,1,2,1,76,227,4.76,2,301
46662841,2,1,16,1,150,105,4.95,2,24
45811906,1,1,3,1,150,13,5,4,0
46772092,3,2,3,1,300,110,4.9,2,321
46778162,1,1,22,1,105,121,4.58,2,36
46801517,2,1,13,1,90,8,4.38,4,305
46802773,1,1,15,2,40,1,0,2,365
46813733,1,1,2,1,135,8,3.88,4,311
46814074,1,1,2,1,95,6,4.67,4,186
46814336,2,2,22,1,390,50,4.96,2,347
45911684,1,1,22,1,102,3,4.67,4,0
46859272,4,1,12,1,138,11,4.73,2,290
46871291,3,1,8,1,169,35,4.97,2,356
46876859,3,1,7,1,74,15,4.6,4,42
46877180,1,1,2,1,111,7,5,4,206
46878960,1,1,2,1,95,11,4.45,4,239
46898223,1,1,2,1,91,8,4.88,4,245
46902210,2,1.5,7,1,142,79,4.91,2,202
46924652,1,1,2,1,199,69,4.96,2,324
46928669,1,1,3,1,159,2,0,4,365
46949692,2,1,2,1,400,46,4.89,2,355
46967295,1,1,22,1,125,3,4.67,4,99
46995034,1,1,18,1,107,98,4.72,2,302
47048836,2,1,3,1,165,139,4.91,2,22
47054062,1,1,2,1,95,5,4.2,4,186
46193267,1,1,22,2,199,560,4.79,1,0
47054554,1,1,2,1,95,11,4.55,4,186
47054698,1,1,2,1,95,6,4.5,4,186
46195136,1,1,22,2,196,218,4.7,1,0
47054734,1,1,2,1,95,5,4.4,4,245
47054802,1,1,2,1,95,9,4.67,4,186
47054854,1,1,2,1,95,6,4.67,4,241
47055026,1,1,2,1,95,3,4.33,4,276
47055094,1,1,2,1,95,7,4.43,4,186
47055165,1,1,2,1,91,6,4.33,4,188
47095909,1,1,22,2,52,11,4,2,334
47140496,2,1,4,1,200,4,4.25,4,70
47143888,3,1.5,4,1,200,4,5,4,307
47144051,2,1,4,1,150,0,0,4,246
47160136,1,1,11,2,95,52,4.75,2,354
47178276,2,2,2,1,265,8,5,4,114
47179938,3,2,2,1,237,174,4.83,2,195
47208969,1,1,8,2,33,1,0,4,325
47247772,3,1.5,8,1,350,5,3,1,1
47274563,2,1,22,1,400,0,0,1,5
47292724,1,1,22,2,46,13,4.31,2,350
47315911,2,2,8,1,139,87,4.64,2,195
47316298,1,1,16,1,137,64,4.98,2,331
47328611,4,1,23,1,190,106,4.83,2,199
47344582,1,1,6,1,109,178,4.87,2,337
47373270,2,1,4,1,125,87,4.93,2,356
47406734,3,1,13,1,113,94,4.78,2,322
47432370,3,2,2,1,256,91,4.8,2,23
47472982,1,1,3,1,250,2,0,4,276
47474716,3,1,2,1,194,212,4.83,2,363
47480096,3,1,15,1,135,196,4.84,2,30
47533716,3,2,2,1,130,10,5,4,233
47568742,2,1,13,1,247,17,4.47,2,365
47585339,2,1,22,1,189,42,4.88,2,295
47705051,2,1,15,1,143,20,4.6,2,275
47730733,1,1,2,1,115,1,0,4,347
47747309,2,1,21,1,89,52,4.69,2,307
47761289,2,1,18,1,120,15,4.87,4,118
47786594,2,1,16,1,115,50,4.84,2,360
47863649,3,2,23,1,542,1,0,2,245
47870299,1,1,2,1,175,14,5,4,280
47908132,1,1,16,1,110,184,4.91,2,361
47908245,1,1,2,1,115,4,4.75,4,18
47920470,2,1,2,1,260,7,4.71,4,138
47980419,1,1,5,1,100,10,4.3,4,103
48004011,1,1,22,1,99,6,4.5,4,293
48005143,1,2,22,1,135,2,0,4,295
48015009,4,2.5,2,1,332,23,5,2,17
48019527,1,1,13,1,125,11,4.82,2,223
48030531,3,1,21,1,178,11,4.82,2,254
48070793,1,1,14,2,82,252,4.69,2,209
48082323,3,2,5,1,1929,54,4.93,2,35
48083270,4,2,13,1,8699,10,4.9,2,114
48087568,1,1,22,1,99,1,0,4,266
48090976,1,1,3,1,80,0,0,4,353
48098921,1,1,22,1,95,2,0,4,219
48113043,1,2,22,1,153,0,0,4,365
48125431,2,2,2,1,175,118,4.82,2,348
48159315,1,1,2,1,288,14,4.86,4,125
48167443,3,2,12,1,150,89,4.69,2,242
48215352,1,1,5,1,100,5,4.4,4,215
48227761,1,1,2,1,91,6,4.5,4,188
48228018,1,1,2,1,95,4,3.75,4,212
48242718,1,1,2,1,110,1,0,4,237
48243511,1,1,7,1,77,174,4.85,2,80
48258110,2,1,8,1,140,96,4.93,2,173
48258797,3,2,3,1,225,99,4.77,2,70
48258965,2,2,2,1,200,49,4.88,2,205
48310359,2,1.5,2,1,139,9,4.78,4,195
48311778,1,1,6,1,107,88,4.89,2,307
48319859,1,1,22,1,145,2,0,4,339
48343866,2,1,2,1,200,124,4.86,2,336
48369124,2,1,11,1,242,124,4.71,2,24
48380631,1,1,2,1,250,6,5,4,133
48395477,1,1,8,1,139,0,0,4,1
48441604,1,1,11,1,116,79,4.88,2,363
48473757,2,1,2,1,116,190,4.85,2,357
48487736,2,1,11,1,92,1,0,4,126
48499335,2,1,2,1,92,136,4.63,2,333
48509898,2,1,8,1,159,44,5,2,310
47428324,1,1,14,2,150,0,0,4,0
48526879,2,2,13,1,116,96,4.63,2,328
48547310,1,1,11,1,250,70,4.96,2,24
48553847,1,1,2,1,118,255,4.87,2,122
48554012,1,1,5,2,63,10,5,4,318
48562554,2,1,6,1,87,222,4.91,2,269
48574343,2,1,9,1,96,9,4.78,4,144
48577269,1,1,22,1,230,0,0,4,365
48577652,1,1,22,1,230,2,0,4,28
48577969,1,1,22,1,230,0,0,4,277
48578263,1,1,22,1,230,2,0,4,28
48578918,1,1,22,1,230,0,0,4,365
48579389,1,1,22,1,230,1,0,4,27
48579791,1,1,22,1,230,3,5,4,26
48587260,3,1,2,1,152,181,4.72,2,344
48611956,1,1,22,1,149,202,4.8,2,73
48612967,1,1,2,1,150,0,0,4,196
48640539,3,1.5,1,1,143,109,4.9,2,203
48661064,1,1,2,1,130,5,5,4,31
48682875,2,1,3,1,70,244,4.79,2,296
48722790,2,2,21,1,129,61,4.84,2,355
48737659,1,1,7,1,101,161,4.86,2,279
48756845,1,1,13,1,150,104,5,2,301
48760992,2,1,10,1,83,32,4.91,2,16
48761092,2,1,10,1,72,30,4.8,2,9
48773250,1,1,6,1,110,27,5,2,351
48846092,1,1,22,1,125,2,0,4,96
48078844,1,1,11,1,115,1,0,4,0
48846105,1,1,22,1,145,4,5,4,98
48846867,6,2.5,13,1,288,35,4.66,2,222
48883040,1,1,22,1,145,3,4.67,4,181
48884299,2,1,2,1,453,7,5,4,205
48920775,1,1,22,1,123,23,4.91,2,114
48960147,1,1,3,1,120,64,4.68,2,27
48961715,2,1,8,1,135,41,4.98,2,305
49082089,2,1,2,1,14,8,4.75,4,204
49093947,1,1,2,1,150,1,0,4,206
49095894,4,2.5,11,1,783,4,5,4,308
49111180,2,1,2,1,120,1,0,4,186
49118691,1,1,11,2,62,1,0,4,1
49148812,1,1,22,1,139,0,0,4,96
49174307,2,1,15,1,142,123,4.27,2,365
49180753,4,2,3,1,120,9,4.56,2,205
49215656,3,1,22,1,135,30,4.7,2,197
49227757,1,1,13,1,126,11,5,4,208
49250546,2,1,12,1,90,2,0,4,145
49250591,1,1,3,1,170,19,4.95,2,292
49261827,2,1,2,1,105,0,0,4,288
49263262,4,2,2,1,226,29,4.52,1,328
49292823,1,1,13,1,75,13,5,2,363
49293657,3,1,21,1,229,30,4.6,2,96
49322534,2,2,2,1,250,10,4.9,4,242
49347205,4,2,2,1,277,76,4.95,2,365
49367406,3,2.5,12,1,241,15,5,2,44
49385564,1,1,3,1,89,10,5,4,278
49405745,1,1,8,1,72,71,4.82,2,155
49417587,2,1,2,1,116,18,4.89,4,156
49444222,2,1,13,1,111,116,4.91,2,301
49445133,1,1,22,1,230,2,0,4,27
49449135,4,2,2,1,276,47,4.92,2,66
49460681,1,1,18,2,40,6,4.5,4,201
49463332,1,1,22,1,230,2,0,4,45
49467325,1,1,20,1,70,10,4.6,4,307
49469128,1,1,20,1,55,8,4.63,4,177
49487564,3,1,2,1,123,162,4.77,2,193
49496849,2,1,22,1,138,0,0,4,110
49505394,2,1,1,1,112,99,4.99,2,259
49506913,3,2,7,1,468,27,4.89,2,36
49532581,2,1,16,1,135,54,4.96,2,323
49533657,2,1,11,2,177,112,4.93,2,276
49553408,1,1,2,1,170,3,5,4,35
49598735,3,1,16,1,153,86,4.84,2,179
49598996,1,1,3,1,100,8,4.88,4,53
49608999,1,1,2,1,125,130,4.88,2,211
49611171,4,3,17,1,257,87,4.97,2,329
49611812,1,1,10,1,109,27,4.7,2,144
49629032,1,1,7,1,90,160,4.9,2,299
49659579,3,1,1,1,142,107,4.85,2,242
49671642,2,1,16,1,250,95,4.88,2,144
49672841,3,2,22,1,160,0,0,2,7
49711999,3,2,22,1,388,1,0,4,7
49714670,1,1,2,1,133,18,4.94,2,288
49728888,1,1,22,1,227,1,0,4,277
49732231,1,1,22,1,130,8,5,4,79
49736233,1,1,22,1,210,1,0,4,277
49736443,1,1,22,1,213,2,0,4,277
49736607,1,1,22,1,210,4,4,4,310
49738253,1,1,22,1,145,4,5,4,106
49756244,1,1,14,2,60,8,4.88,2,225
49756276,2,1,8,1,86,12,5,4,278
49759027,2,2,4,1,188,39,4.9,2,191
49855529,1,1,22,1,168,143,4.6,2,300
49888707,2,1,21,1,160,79,4.73,2,289
49896211,1,1,7,2,52,3,3.67,2,234
49909554,2,1,21,1,90,74,4.78,2,289
49916516,1,1,7,2,50,6,4.57,2,296
49924638,3,1,11,1,204,86,4.88,2,292
49952404,1,2,4,1,210,27,4.93,2,8
49952443,1,1,2,1,80,0,0,4,365
49965502,3,3,2,1,600,2,0,4,7
50007462,2,1,11,1,259,18,4.94,2,172
50017691,1,1,22,1,99,0,0,4,235
50031333,1,1,16,1,140,91,4.92,2,143
50047176,1,1,6,1,140,8,5,2,282
50057849,3,1,2,1,142,42,4.95,2,299
50079145,2,2,22,1,109,1,0,4,170
50092727,2,1,7,1,90,82,4.89,2,357
50104275,1,1,22,1,300,2,0,4,365
50115981,2,1,7,1,97,93,4.85,2,335
50118804,2,2,11,1,353,110,4.94,2,209
50157717,1,2,3,1,123,85,4.73,2,294
50174927,2,1,2,1,214,6,4.83,1,226
50198592,2,2,2,1,361,15,4.6,2,18
50200213,2,2,2,1,165,11,5,4,219
50212617,5,2.5,12,1,249,82,4.89,2,220
50229369,1,1,2,1,175,0,0,4,102
50232515,2,1,2,1,250,0,0,4,2
50284580,1,1,2,1,149,0,0,4,276
50291805,2,1,2,1,333,82,4.85,2,252
50307082,2,1.5,2,1,123,7,4.86,4,276
50307867,1,1,8,1,68,79,4.58,1,333
50311143,1,1,8,1,91,116,4.95,2,318
50330531,1,1,3,1,107,111,4.75,2,359
50350753,2,2.5,11,1,263,6,5,4,151
50365628,1,1,20,1,70,6,4.67,4,76
49550641,4,1,11,1,150,3,4.33,4,0
50379446,1,1,2,2,110,228,4.85,2,160
50380794,1,1,21,2,101,2,0,4,76
49598472,4,1,11,1,140,3,4.33,4,0
50415395,2,1,12,2,150,32,4.28,2,34
50416700,2,1,6,1,104,19,5,2,187
50448518,3,1,12,1,375,10,4.9,4,219
50466377,1,1,6,1,150,43,4.98,2,203
50468520,2,1,2,1,140,142,4.74,2,210
50492114,3,2,2,1,330,1,0,4,102
50492915,1,1,2,1,176,257,4.86,2,172
50551809,1,1,13,1,228,4,5,4,201
50553610,1,1,22,1,85,8,4.63,2,217
50561545,2,1,3,1,144,190,4.7,2,319
50577229,1,1,8,1,107,86,4.98,2,206
50578179,1,1,22,1,130,6,4.83,4,32
50582919,3,1,9,1,95,52,4.77,2,125
50593231,1,1,2,1,176,3,3.67,4,1
50595217,3,2.5,6,1,233,2,0,4,8
50600916,2,2,1,1,170,43,4.93,2,190
50622288,3,2,2,1,450,86,4.8,2,272
49759600,1,1,14,2,55,1,0,4,0
50625095,1,1,22,1,99,3,4.33,4,204
50625789,2,1,20,1,93,111,5,2,343
50627986,1,1,22,1,110,2,0,4,60
50628100,1,1,22,1,114,0,0,4,204
50645581,2,1,22,1,132,1,0,4,204
50672219,1,1,3,1,110,10,4.9,2,26
50685285,1,1,2,1,100,11,5,4,157
50687667,1,1,22,1,101,6,4.5,4,319
50704191,2,1,22,1,85,0,0,4,28
50707553,1,1,10,2,150,0,0,4,276
50009999,6,6.5,23,1,8391,0,0,4,0
50731868,2,1,22,1,210,7,5,2,139
50759344,2,1,21,1,79,98,4.77,2,291
50779138,1,1,16,1,150,20,5,2,236
50780994,1,1,22,1,99,3,3.33,4,349
50795092,1,1,16,1,58,91,4.58,2,36
50807299,3,2,2,1,862,70,4.91,2,326
50092099,2,1,11,1,176,2,0,4,0
50880264,2,2,2,1,298,0,0,4,276
50882256,3,1,20,1,132,54,4.54,2,62
50899995,3,2,2,1,200,1,0,4,186
50902393,3,2,2,1,390,5,4.8,2,1
50902531,2,2.5,2,1,826,2,0,2,29
50922756,1,1,2,1,261,11,5,4,168
50940483,1,1,8,1,35,2,0,4,146
50942659,5,2,8,1,475,54,4.87,2,208
50955789,1,2,15,2,98,6,5,4,275
50958386,3,1,2,1,151,164,4.81,2,227
50965568,1,1,22,1,129,173,4.61,2,249
51015559,1,1,14,2,40,9,4.33,4,134
51018159,2,1,13,1,199,55,4.91,2,298
51039979,2,1,2,1,110,2,0,4,276
51045720,2,1,4,1,95,5,4.6,4,339
51049050,3,1,2,1,187,106,4.56,2,345
51064400,1,2,3,1,435,8,5,2,365
51070267,1,1,2,1,228,50,4.92,2,196
51110418,1,1,2,1,128,81,4.75,2,32
51112344,1,1,9,1,65,7,4.57,4,1
51130737,1,1,20,1,130,66,4.92,2,323
51145875,1,1,16,1,150,16,5,2,98
51152635,1,1,2,1,120,14,4.57,4,263
50381461,1,1,21,2,95,3,5,4,0
51154737,3,2,22,1,149,0,0,4,365
51194450,1,1,6,1,204,6,4.67,2,173
51195391,1,1,6,2,77,114,4.91,2,21
51196059,3,2.5,13,1,550,21,4.81,2,221
51213577,2,1.5,8,1,214,4,5,2,365
51216976,2,1,2,1,106,224,4.95,2,314
51217071,3,2,2,1,247,150,4.88,2,203
51219409,2,1,2,1,178,4,5,4,365
51230054,2,1,8,1,147,23,4.87,2,305
51238612,1,1,15,1,99,2,0,4,235
51248997,3,1,3,1,136,2,0,4,140
51263979,2,1,15,1,180,37,4.92,2,10
51266313,1,1,21,1,60,84,4.86,2,51
51283048,1,1,11,1,150,4,5,4,103
51310169,1,1,2,1,102,1,0,1,38
51320938,2,1,16,1,100,93,4.91,2,226
51324665,2,1,2,1,135,115,4.66,2,241
51325905,3,1,21,1,123,11,4.27,2,365
51333015,4,2.5,2,1,135,176,4.75,2,298
51346182,5,2,2,1,164,158,4.65,2,187
51362825,3,1,2,1,350,49,4.92,2,245
51365809,1,1,2,1,132,115,4.95,2,33
51366458,2,1,2,1,160,175,4.83,2,198
51385923,2,1,3,1,93,62,4.79,2,240
51388855,1,1,2,1,128,20,4.7,2,305
51389016,1,1,2,1,85,22,4.36,2,212
51392426,1,1,11,1,139,86,4.88,2,290
51393995,5,2,2,1,519,94,4.74,2,296
51429827,1,1,2,1,329,0,0,4,186
51435213,1,1,3,1,125,133,4.89,2,45
51445585,1,1,22,1,200,11,5,4,28
51453218,3,1,20,1,109,162,4.91,2,333
51457997,3,2,2,1,144,132,4.81,2,325
51465302,4,2,2,1,179,108,4.98,2,364
51468414,3,1,20,1,204,16,4.94,2,12
51476043,1,1,7,2,64,14,5,4,125
50799718,2,1,8,1,110,117,4.8,2,0
51476263,1,1,7,2,66,4,5,4,169
51486439,2,1,2,1,187,203,4.95,2,311
51488728,4,1,17,2,198,4,3.5,2,6
51508961,4,3,15,1,235,67,4.87,2,216
51517972,1,1,14,2,65,9,5,4,112
51519104,1,1,13,1,130,6,4.83,4,238
51534453,1,1,14,1,68,2,0,4,222
51560463,2,1,2,1,107,146,4.84,2,266
51578337,1,1,2,1,95,7,4.71,4,208
51582019,2,1,10,1,170,46,4.7,2,201
51583568,1,1,7,1,102,124,4.98,2,315
51604644,1,1,2,1,128,0,0,4,307
51621696,1,1,13,1,105,13,5,2,321
51634125,1,1,3,1,140,123,4.94,2,202
51641491,2,1,13,1,84,124,4.95,2,266
51656840,1,1,2,1,164,158,4.86,2,344
51657992,1,1,8,1,110,9,4.78,2,365
51659675,2,1,2,1,143,98,4.63,1,256
51694092,1,1,7,1,135,24,4.83,2,365
51712984,2,2,2,1,212,57,4.86,2,103
51728523,2,1,2,1,211,184,4.84,2,146
51744891,2,1,13,1,160,86,4.95,2,227
51745176,1,1,11,1,250,34,5,2,132
51747629,1,1,2,1,120,0,0,4,258
51751196,1,1,6,2,107,97,4.96,2,25
51753888,2,2,2,1,356,109,4.77,2,240
51755157,2,1,12,1,92,92,4.59,2,311
51786963,1,1,13,1,174,73,4.97,2,278
51802018,3,1,10,1,151,183,4.79,2,351
51804359,2,2,2,1,179,4,5,4,43
51806219,4,1,2,1,171,80,4.7,2,213
51844910,3,1,2,1,146,97,4.62,2,224
51869906,1,1,8,1,91,35,5,2,128
51871378,2,1,2,1,104,7,4.86,4,95
51871971,2,1,2,1,210,31,4.87,2,165
51884205,3,1.5,11,1,712,25,5,2,48
51888235,3,1.5,8,1,133,39,4.77,2,264
51888662,2,1,11,1,125,87,4.85,2,247
51890015,2,1,8,1,179,68,4.81,2,186
51911247,1,1,11,1,120,1,0,1,327
51911331,4,2,2,1,200,90,4.61,2,342
51937252,2,2,2,1,341,94,4.85,2,283
51939685,3,1,4,1,258,59,5,2,317
51977761,2,1,8,1,121,35,4.74,2,318
51980073,1,1,16,1,100,11,4.82,2,364
51980737,2,1,11,1,120,2,0,4,280
51982771,1,1,11,1,95,11,4.91,4,199
51985429,2,1,11,1,99,1,0,4,315
51988204,3,2,2,1,205,75,4.81,2,199
52014961,2,2,21,1,97,70,4.79,2,221
52027528,2,2.5,2,1,305,0,0,4,307
52028010,1,1,15,2,60,32,4.75,2,286
52052930,3,2,2,1,279,94,4.91,2,301
52053918,2,1,7,1,339,25,4.84,2,340
52055809,4,2,2,1,256,44,4.95,2,37
52075388,5,3,4,1,825,8,5,2,201
52086928,2,1,21,1,257,54,4.89,2,232
52090070,3,1,7,1,130,2,0,4,287
52112673,1,1,22,1,102,14,4.93,4,140
52151125,1,1,17,2,119,11,4.27,2,185
52164791,1,1,22,1,104,3,4.67,4,278
52202007,4,2,2,1,288,6,4.83,2,66
52246368,1,1,19,1,111,89,4.99,2,292
52248459,2,1,2,1,186,106,4.92,2,276
52262826,1,2,16,1,120,15,4.87,2,297
52268129,3,2,16,1,233,28,4.21,2,100
52269475,2,2,2,1,200,1,0,4,1
52290090,2,1,8,1,110,67,4.69,2,326
52321610,2,1,6,1,153,4,5,4,365
52352286,4,2,22,1,466,0,0,2,276
52353085,1,1,15,1,100,36,4.69,2,108
52383437,1,1,22,1,100,9,4.78,4,192
52385091,1,1,3,1,208,100,4.99,2,26
52389678,2,2,22,1,170,147,4.69,1,268
52406989,4,2,2,1,430,76,5,2,26
52421120,1,1.5,13,1,50,1,0,4,365
52444764,2,1,8,1,93,172,4.67,2,195
52470977,1,1,2,1,122,54,4.67,2,174
52474433,2,1,11,1,193,27,5,2,358
52474696,1,1,16,2,76,85,4.94,2,277
52475121,9,4,20,1,525,55,4.38,2,51
52479392,2,1,2,1,92,83,4.55,2,31
52491262,3,1,15,1,149,202,4.94,2,117
52496643,4,2,16,1,396,55,4.2,2,140
52515788,1,1,2,1,90,92,4.72,2,109
52516564,2,1,2,1,140,10,5,4,1
52554167,2,1,3,1,159,88,4.78,2,271
52563323,1,1,3,1,266,17,5,4,8
52572961,1,1,7,1,99,95,4.98,2,285
52585480,1,1,16,1,74,110,4.68,2,356
52594124,2,1,11,1,121,10,5,4,158
52596989,2,2,13,1,300,7,5,1,143
52613490,1,1,2,1,91,4,5,4,186
52620322,2,2,16,1,123,135,4.9,2,165
52638952,1,1,13,1,105,4,5,4,177
52639645,1,1,22,1,141,1,0,2,365
52640140,2,2,2,1,236,135,4.87,2,312
52641610,1,1,2,1,169,4,4.75,4,1
52671247,0,0,2,1,385,39,4.69,2,212
52687888,1,1,13,1,130,6,5,4,275
52706178,1,1.5,11,2,112,91,4.95,2,217
52722088,1,1,13,1,129,10,5,2,359
52740070,1,1,10,1,110,7,4.86,2,290
52740677,5,2,7,1,194,68,4.99,2,12
52751384,1,1,2,1,175,60,5,2,150
52760617,1,1,11,1,108,14,4.86,2,251
52762458,2,1,7,1,144,41,4.95,2,276
52780922,2,1,8,1,106,79,4.84,2,290
52781880,3,1,2,1,156,141,4.81,2,29
52795536,2,1,19,1,209,44,4.89,2,285
52805065,1,1.5,11,2,80,33,4.94,2,307
52820683,2,1,2,1,200,83,4.98,2,283
52823029,1,1,11,1,250,6,5,4,79
52826298,1,1,2,1,100,12,5,4,99
52843541,1,1,16,1,115,3,5,2,187
52855864,4,2,15,1,278,28,4.86,2,104
52862090,1,1,7,1,84,27,4.89,2,336
52899123,1,1,2,1,200,7,5,4,256
52924224,1,1,7,2,59,7,4.71,4,117
52940209,1,1,2,2,79,7,4.86,4,258
52942172,2,2,22,1,319,109,4.82,2,195
52972435,1,1,2,1,140,8,4.88,4,145
52990385,1,0.5,23,2,35,1,0,4,310
53009047,1,1,2,1,176,16,4.75,1,183
53016999,2,1,2,1,119,13,4.92,2,59
53026140,2,1,6,1,106,122,4.95,2,352
53029237,3,1,13,1,78,158,4.85,2,298
53042652,3,2,8,1,175,85,4.81,2,292
53046207,2,1,22,1,22,7,5,4,313
53052416,2,1,6,1,135,8,4.88,4,322
53053077,1,1,13,1,187,79,4.89,2,210
53062333,1,1,5,1,155,4,5,4,120
53063850,2,1,3,1,175,64,4.95,2,96
53066164,1,1,3,1,149,67,4.81,2,330
53082021,1,1,2,1,134,18,4.83,2,204
53082281,1,1,14,2,124,4,4.75,2,348
53094754,3,1,11,1,283,26,4.69,2,33
53107198,2,2,13,1,238,131,4.89,2,85
53112643,1,1,5,1,110,261,4.73,2,211
53130366,2,1,20,1,96,152,4.92,2,306
53151153,2,2,2,1,200,116,4.82,2,259
52477307,1,1.5,13,1,150,0,0,4,0
53156613,2,2,2,1,146,8,5,4,275
53172196,1,1,22,1,130,2,0,4,120
53172876,1,1,22,1,179,3,4.67,4,186
53174283,1,1,14,1,110,1,0,4,102
53174480,1,1,8,1,114,198,4.85,2,299
53188087,2,1,6,1,150,137,4.89,2,234
53188469,3,2,2,1,180,67,4.96,2,153
53192345,1,1,13,1,208,40,4.93,2,348
53195437,3,1,5,1,140,1,0,2,1
53199179,3,2,22,1,505,0,0,2,19
53204972,1,1,16,1,155,56,4.93,2,194
53223007,2,2,2,1,153,6,5,4,263
53230371,2,1,16,1,111,104,4.86,2,12
53236759,2,1,2,1,295,36,4.89,2,345
53239738,1,1,13,1,130,82,4.88,2,233
53240006,3,1,3,1,126,85,4.71,2,233
53243648,2,1,2,1,300,15,4.93,2,270
53253520,3,2,2,1,244,133,4.95,2,235
53266421,2,1,16,1,211,24,4.92,2,187
53281286,2,1,11,1,425,6,5,2,351
53282868,2,1,2,1,265,46,4.91,2,285
53309359,2,2,2,1,251,2,0,4,186
53312417,3,1,19,1,69,149,4.85,2,313
53312843,3,1,13,1,66,149,4.85,2,290
53313024,3,1,19,1,77,176,4.84,2,294
53313118,3,1,13,1,63,171,4.78,2,294
53330760,2,2,2,1,129,24,4.71,2,182
53339583,2,1,1,1,90,130,4.85,2,299
53343134,4,2,20,1,135,66,4.33,2,151
53344603,4,2,3,1,500,2,0,2,365
53347228,1,1,7,1,72,0,0,4,325
53348746,1,1,13,1,150,6,4.67,4,35
53382359,2,1,7,1,200,84,4.85,2,59
53383998,1,1,3,1,112,78,4.81,2,356
53385748,2,1,2,1,145,135,4.84,2,198
53388647,3,2,2,1,171,120,4.77,2,270
53395597,2,1,15,1,144,33,4.88,2,285
53401445,1,1,11,1,100,9,5,2,349
53418671,2,1,15,1,143,100,4.89,2,262
53421362,2,1,2,1,160,131,4.88,2,179
53437636,3,1,8,1,145,112,4.97,2,169
52922381,2,2,5,1,160,11,4.91,4,0
53446776,1,1,13,1,120,8,5,4,252
53478280,2,2,15,1,150,1,0,4,223
52935965,2,2,13,1,225,1,0,4,0
53479392,3,1,11,1,422,46,4.85,2,260
53483895,2,1,15,1,80,114,4.67,2,316
53500874,3,2,8,1,364,0,0,2,44
53514361,1,1,8,1,100,69,4.83,2,268
53519115,1,1,2,1,120,12,5,1,309
53521306,1,1,2,1,131,203,4.88,2,112
53540805,1,1,14,1,64,3,4,4,326
53572143,3,1,8,1,156,118,4.91,2,102
53576801,1,1,3,1,210,6,4.83,4,365
53580140,3,1,15,1,100,70,4.74,2,290
53589380,2,1,12,1,110,70,4.96,2,316
53595567,3,2.5,16,1,463,17,5,2,295
53596215,1,1,15,1,140,80,4.93,2,340
53597154,1,1,14,2,47,2,0,4,194
53612566,2,1,13,1,130,127,4.8,2,187
53613052,1,1,11,1,90,3,4.67,4,316
53623847,3,2,13,1,359,82,4.88,2,46
53625046,3,2,2,1,160,39,4.85,2,244
53625783,1,1,22,1,151,53,4.87,2,206
53628096,2,2,15,1,155,15,4.8,4,206
53638287,1,1,14,2,45,5,5,4,305
53644738,2,1,15,1,109,57,4.53,2,323
53650580,1,1,6,1,134,98,4.98,2,260
53149977,2,2,13,1,204,0,0,4,0
53664325,1,2,2,1,500,0,0,4,3
53675968,4,2,2,1,220,140,4.65,1,205
53720026,2,1,2,1,113,80,4.89,2,187
53730855,1,1,3,1,196,91,4.97,2,19
53740950,1,1,5,2,85,69,4.94,2,329
53741351,6,3.5,17,1,655,48,4.52,2,151
53756807,5,2,10,2,299,64,4.77,2,21
53766103,1,1,2,1,186,179,4.97,2,336
53772718,2,1,11,2,85,3,5,2,3
53780504,1,1,14,2,70,2,0,4,347
53199386,2,3,22,1,590,0,0,2,0
53785210,1,1,22,2,75,2,0,4,277
53788662,4,2,16,1,319,3,5,4,244
53812295,1,1,13,1,210,6,5,2,247
53813671,1,1,22,1,80,1,0,4,335
53814869,1,1,22,1,125,100,4.9,2,231
53817474,3,2,10,1,210,36,4.92,2,294
53828673,2,1,18,1,125,32,5,2,73
53833651,2,1,12,1,116,137,4.98,2,192
53835039,1,1,22,1,125,107,4.98,2,212
53835714,1,1,22,1,80,7,4.86,4,283
53837470,1,1,11,1,106,39,4.97,2,302
53862186,2,1,2,1,180,4,4.5,4,276
53864196,4,2,2,1,386,72,4.9,2,55
53868586,4,2,2,1,328,102,4.81,2,338
53878386,5,3.5,1,1,968,4,4.75,2,216
53878626,2,2,2,1,342,73,4.7,2,31
53908651,1,1,22,1,135,3,4.67,4,142
53953082,1,1,15,2,146,11,5,2,365
53970656,2,1,16,1,160,145,4.88,2,132
53981785,2,1,22,1,155,76,4.79,2,9
53989148,3,2,2,1,114,123,4.85,2,19
54003189,3,1,14,1,250,0,0,2,348
54003850,2,1,2,1,129,53,4.85,2,210
54034800,2,2,2,1,220,5,5,4,58
